doc_id,term,freq
39,far left,1
39,right party successful,1
39,deprivation,1
39,status,1
39,poverty,1
39,elections,1
18565,institution social,1
18565,social demographic,1
18565,intolerance,1
18565,radicalism,1
18565,scholar attention,1
18565,economy,1
18565,likely support,1
18565,attitude citizen,1
18565,violence economic,1
18565,use violence political,1
18565,populism,1
18565,fear,1
18565,attitude likely,1
18565,anxiety,1
18565,liberalism,1
18565,democracy,1
18565,cognition,1
18565,trust,1
18565,justice,1
18565,institutions,1
864,internet,1
864,convert non convert,1
864,radicalism,1
36009,threat,1
36009,new social,1
36009,important support,1
36009,european country,1
36009,far right,1
36009,economy,1
36009,politics,1
36009,immigration,1
36009,social class,1
36009,high low,1
36009,culture,1
36009,status,1
36009,far right party,1
36009,right preference,1
36009,country great,1
36009,right cultural,1
43835,discursive political,1
43835,attack local,1
43835,large proportion,1
43835,political opportunity,1
43835,radicalism,1
43835,far right,1
43835,immigration,1
43835,region,1
43835,right political,1
43835,poverty,1
43835,employment,1
43835,mobilization,1
43835,norms,1
43835,justice,1
2764,shame,1
2764,force violence,1
2764,islamist,1
2764,hate,1
2764,radicalism,1
2764,conflict,1
2764,aggression,1
2764,important contribution,1
2764,social important,1
2764,violence large,1
2764,social violence,1
2764,sex,1
2764,justice,1
2764,social exclusion,1
17475,radicalism,1
17475,economy,1
17475,public attitude,1
17475,uncertainty,1
17475,social class,1
17475,policy,1
17475,present gap,1
17475,attitude national,1
17475,political public,1
17475,norms,1
17475,national economic,1
17475,state,1
17475,gap current,1
17475,society,1
17475,security,1
205,threat,1
205,high ethnic,1
205,nationalism,1
205,radicalism,1
205,economy,1
205,immigration,1
205,culture,1
205,education,1
205,elections,1
205,authoritarianism,1
205,islamophobia,1
205,trust,1
205,society,1
36149,activism,1
36149,conformity,1
36149,political opportunity,1
36149,radicalism,1
36149,conflict,1
36149,likely high,1
36149,conflict actor,1
36149,identity,1
36149,actor social,1
36149,culture,1
36149,deprivation,1
36149,employment,1
36149,violence likely,1
36149,violence,1
36149,justice,1
36149,society,1
18415,activism,1
18415,radicalism,1
18415,conflict,1
18415,violence traditional,1
18415,police,1
18415,conflict violent,1
18415,violence broad,1
18415,sectarian violence,1
18415,conflict situation,1
18415,broad political,1
18415,violence violent,1
18415,ethno national,1
18415,social network,1
18415,security,1
36189,several european,1
36189,political social,1
36189,radicalism,1
36189,widespread political,1
36189,far right,1
36189,late s,1
36189,immigration,1
36189,third wave,1
36189,wave right wing,1
36189,rise right,1
36189,elections,1
36189,crisis,1
27758,radicalism,1
27758,far right,1
27758,conflict,1
27758,politics,1
27758,diversity,1
27758,right political,1
27758,populism,1
27758,right organisation,1
27758,contentious politic,1
27758,political cultural,1
27758,education,1
27758,potential right,1
27758,mobilization,1
27758,right social movement,1
27758,action frame,1
7545,discrimination,1
7545,radicalism,1
7545,light potential,1
7545,emotion,1
7545,narcissism,1
7545,lone actor,1
7545,justice,1
7545,cognition,1
7545,state,1
7545,criminality,1
1287,comprehensive understanding,1
1287,radicalism,1
1287,conflict,1
1287,identity,1
1287,region,1
1287,foreign fighter,1
1287,effective counter,1
1287,norms,1
1287,particular focus,1
1287,state,1
8173,threat,1
8173,nationalism,1
8173,radicalism,1
8173,far right,1
8173,politics,1
8173,immigration,1
8173,identity,1
8173,ideology,1
8173,social distance,1
8173,integration,1
8173,honor,1
8173,conception nationhood,1
8173,elections,1
8173,right wing party,1
8173,trust,1
8890,movement right,1
8890,high right,1
8890,radicalism,1
8890,immigration,1
8890,content social,1
8890,right wing alternative,1
8890,skepticism,1
8890,international,1
8890,news content,1
8890,likelihood right wing,1
8890,social media,1
8890,little attention,1
8890,general public,1
8890,center right,1
8890,wing populist movement,1
8890,national european,1
8890,strong right,1
8890,elections,1
8890,discourse,1
8890,political engagement,1
8890,internet,1
8890,polarization,1
8890,right wing populist,1
8890,news consumption,1
8890,use social,1
43420,twentieth century,1
43420,modern world,1
43420,various region,1
43420,radicalism,1
43420,conflict region,1
43420,conflict,1
43420,main reason,1
43420,main question,1
43420,politics,1
43420,region,1
43420,society,1
43420,emergence escalation,1
43420,status,1
43420,special attention,1
43420,reason emergence,1
43420,contemporary world,1
43420,main social,1
852,religiosity,1
852,collective memory,1
852,radicalism,1
852,conflict,1
852,conflict violent,1
852,identity,1
852,action violent,1
852,status,1
852,mobilization,1
852,right wing,1
852,norms,1
852,justice,1
9009,discrimination,1
9009,religiosity,1
9009,islamist,1
9009,radicalism,1
9009,conflict,1
9009,economy,1
9009,far left,1
9009,morality,1
9009,rationality,1
9009,violent social,1
9009,region,1
9009,right alternative,1
9009,emotion,1
9009,culture,1
9009,status,1
9009,poverty,1
9009,political right,1
9009,social political,1
9009,violence,1
9009,justice,1
9009,understand violent,1
9009,society,1
3419,religiosity,1
3419,threat,1
3419,islamist,1
3419,radicalism,1
3419,non violent,1
3419,social media,1
3419,foreign fighter,1
3419,variation attitude,1
3419,internet,1
3419,justice,1
3419,determination,1
3419,social post,1
3419,superiority,1
35859,relationship strong,1
35859,nationalism,1
35859,radicalism,1
35859,conflict region,1
35859,conflict,1
35859,identity,1
35859,direct indirect,1
35859,positive negative,1
35859,society,1
50335,activism,1
50335,radicalism,1
50335,multinomial logistic,1
50335,participation violent,1
50335,recruitment,1
50335,action young,1
50335,status,1
50335,mobilization,1
50335,movement different,1
7536,technology,1
7536,threat,1
7536,information environment,1
7536,radicalism,1
7536,ideology,1
7536,region,1
7536,country region,1
7536,specific aspect,1
7536,social environment,1
7536,late th century,1
7536,internet,1
7536,turn century,1
7536,society,1
3820,opportunity social,1
3820,non religious,1
3820,nationalism,1
3820,radicalism,1
3820,deviance,1
3820,ideology,1
3820,status,1
3820,socio political,1
3820,family,1
3820,lone actor,1
3820,cognition,1
3820,personality,1
48121,radicalism,1
48121,identity,1
48121,social cultural,1
48121,norms,1
48121,consensus,1
56,radicalism,1
56,far right,1
56,competition,1
56,politics,1
56,party new,1
56,identity,1
56,party country,1
56,success failure,1
56,new party,1
56,rise fall,1
56,elections,1
56,party politic,1
56,democracy,1
56,minority,1
56,mainstream party,1
56,post communist,1
56,polarization,1
56,strong support,1
4698,side political,1
4698,activism,1
4698,real world,1
4698,radicalism,1
4698,physical violence,1
4698,intergroup contact,1
4698,important question,1
4698,aggression,1
4698,integration,1
4698,different opinion,1
4698,social different,1
4698,internet,1
4698,violence question,1
4698,engagement violence,1
4698,political spectrum,1
44011,radicalism,1
44011,political opportunity,1
44011,conflict,1
44011,economy,1
44011,political opportunity structure,1
44011,relationship economic,1
44011,different way,1
44011,weak state,1
44011,deprivation,1
44011,status,1
44011,conflict economic,1
44011,structure political,1
44011,justice,1
44011,national economic,1
145,threat,1
145,work author,1
145,radicalism,1
145,far right,1
145,economy,1
145,politics,1
145,right party contrast,1
145,elections,1
145,employment,1
145,labor market,1
6662,threat,1
6662,white race,1
6662,violence common,1
6662,radicalism,1
6662,far right,1
6662,economy,1
6662,competition,1
6662,politics,1
6662,elites,1
6662,violence right wing,1
6662,right wing violence,1
6662,diversity,1
6662,anxiety,1
6662,elections,1
6662,minority,1
6662,political economic social,1
8548,threat,1
8548,proportion foreigner,1
8548,dogmatism,1
8548,radicalism,1
8548,intergroup contact,1
8548,immigration,1
8548,fear,1
8548,support party,1
8548,elections,1
8548,minority,1
27571,specific political,1
27571,law enforcement agency,1
27571,radicalism,1
27571,identity,1
27571,policy state,1
27571,security,1
27571,modern political,1
27571,education,1
27571,region world,1
27571,social tension,1
27571,violence mass,1
27571,escalation violence,1
27571,violence,1
27571,social network,1
27571,state,1
27571,turn century,1
27571,superiority,1
1156,religiosity,1
1156,dogmatism,1
1156,islamist,1
1156,european country,1
1156,radicalism,1
1156,immigration,1
1156,region,1
1156,recruitment,1
1156,internet,1
1156,state,1
48640,discrimination,1
48640,new country,1
48640,violence common,1
48640,radicalism,1
48640,conflict,1
48640,economy,1
48640,civil war political,1
48640,much recent,1
48640,deprivation,1
48640,status,1
48640,language,1
48640,aspect political,1
48640,justice,1
48640,ethnic political,1
48640,social exclusion,1
49778,ideology violence,1
49778,political agency,1
49778,support violence,1
49778,radicalism,1
49778,conflict,1
49778,violence case,1
49778,ideology,1
49778,engagement violent,1
49778,honor,1
49778,international,1
49778,victimization,1
49778,sex,1
49778,norms,1
49778,violence,1
49778,civilian support,1
49778,national international,1
49778,determination,1
49778,criminality,1
49778,conflict dynamic,1
49778,superiority,1
1230,radicalism,1
1230,international,1
1230,knowledge gap,1
1230,different aspect,1
1230,key theme,1
1230,social network,1
27761,european country,1
27761,far right,1
27761,national political,1
27761,competition,1
27761,right voter,1
27761,protest voting,1
27761,party western,1
27761,elites,1
27761,populism,1
27761,western country,1
27761,country political,1
27761,support government,1
27761,right country,1
27761,far right party,1
27761,elections,1
27761,party government,1
27761,trust,1
27761,institutions,1
27761,party opposition,1
27761,state,1
34995,collective violence,1
34995,radicalism,1
34995,conflict,1
34995,rationality,1
34995,recent scholarship,1
34995,region,1
34995,international,1
34995,violence,1
34995,effective policy,1
34995,security,1
2277,threat,1
2277,radicalism,1
2277,foreign fighter,1
2277,effective counter,1
2277,country world,1
2277,internet,1
2277,norms,1
2277,trust,1
2277,propaganda,1
2277,security,1
207,western european country,1
207,radicalism,1
207,far right,1
207,politics,1
207,populism,1
207,international,1
207,status,1
207,right gender gap,1
207,national variation,1
207,sex,1
207,gender gap,1
23450,aggression,1
23450,integration,1
23450,autonomy,1
23450,culture,1
23450,discourse,1
23450,economy,1
23450,identity,1
23450,religious ideological,1
23450,natural resource,1
23450,diversity,1
23450,political economic,1
23450,deprivation,1
23450,social orientation,1
23450,norms,1
23450,crisis,1
23450,superiority,1
23450,radicalism,1
23450,segregation,1
23450,employment,1
23450,criminality,1
214,right party support,1
214,radicalism,1
214,support right wing,1
214,competition,1
214,politics,1
214,immigration,1
214,ideological orientation,1
214,narcissism,1
214,elections,1
214,authoritarianism,1
214,right populist party,1
214,personality,1
214,superiority,1
42780,c behalf,1
42780,activism,1
42780,violence adolescent,1
42780,radicalism,1
42780,far right,1
42780,willingness violence,1
42780,deviance,1
42780,politics,1
42780,honor,1
42780,adolescence,1
42780,political development,1
42780,family,1
42780,elections,1
42780,vote right wing,1
42780,social network,1
42780,non political,1
42780,east german,1
115,european country,1
115,politics,1
115,immigration,1
115,region,1
115,insight relationship,1
115,education,1
115,elections,1
115,country large,1
49020,threat,1
49020,hate,1
49020,radicalism,1
49020,violence right,1
49020,immigration,1
49020,scholar policy maker,1
49020,conspiracy,1
49020,violence social,1
49020,rise right,1
49020,emotion,1
49020,right violence,1
49020,language,1
49020,use violence,1
49020,genes,1
49020,internet,1
49020,violence,1
49020,norms,1
49020,justice,1
6324,attitude belief,1
6324,radicalism,1
6324,ideology,1
6324,diversity,1
6324,status,1
6324,relationship gender,1
6324,group process,1
6324,violence,1
6324,clinical team,1
6324,sex,1
6324,justice,1
6324,superiority,1
43,religiosity,1
43,radicalism,1
43,politics,1
43,immigration,1
43,religion belief,1
43,west european country,1
43,society,1
226,politics,1
226,sex,1
226,masculinity,1
226,significant positive,1
226,personality,1
226,radicalism,1
226,elections,1
226,populism,1
46441,violence many,1
46441,activism,1
46441,violence low,1
46441,violence personal,1
46441,part political,1
46441,radicalism,1
46441,willingness violence,1
46441,politics,1
46441,ideology,1
46441,resource mobilization,1
46441,honor,1
46441,deprivation,1
46441,education,1
46441,violence positive,1
46441,personal responsibility,1
46441,ideology social,1
46441,sex,1
46441,polarization,1
46441,social exclusion,1
8528,radicalism,1
8528,non western,1
8528,far right,1
8528,likely high,1
8528,immigration,1
8528,environmentalism,1
8528,minority,1
2129,religiosity,1
2129,important gap,1
2129,political attitude,1
2129,european country,1
2129,radicalism,1
2129,politics,1
2129,religious secular,1
2129,ideology,1
2129,religion political,1
2129,religiosity political,1
2129,honor,1
2129,integration,1
2129,cognition,1
2129,society,1
8664,capitalism,1
8664,radicalism,1
8664,economy,1
8664,vote share,1
8664,afd support,1
8664,interplay social,1
8664,region,1
8664,relationship economic,1
8664,populism,1
8664,complex interplay,1
8664,non economic,1
8664,contrary expectation,1
8664,support party,1
8664,elections,1
8664,justice,1
8664,institutions,1
8664,regional variation,1
8664,anomia,1
8664,society,1
8664,superiority,1
324,radicalism,1
324,attitude consistent,1
324,identity,1
324,ideology,1
324,ideology new,1
324,recruitment,1
324,recruitment new,1
324,internet,1
324,determination,1
430,radicalism,1
430,economy,1
430,protest voting,1
430,rationality,1
430,family policy,1
430,preference party,1
430,policy,1
430,policy support,1
430,elections,1
430,centre right party,1
430,right party rrps,1
430,political ideological,1
430,party family,1
430,party preference,1
430,globalization,1
1490,organization religious,1
1490,religiosity,1
1490,consistent previous,1
1490,military,1
1490,radicalism,1
1490,relationship social,1
1490,member organization,1
6087,effective strategy,1
6087,radicalism,1
6087,participation violent,1
6087,employment,1
6087,internet,1
6087,social network,1
6087,society,1
49204,activism,1
49204,islamist,1
49204,political view,1
49204,academic policy,1
49204,radicalism,1
49204,arab country,1
49204,likely support,1
49204,community social,1
49204,target audience,1
49204,contentious political,1
49204,political discussion,1
49204,brief discussion,1
49204,political likely,1
49204,internet,1
49204,social network,1
49204,conventional political,1
49204,high probability,1
44366,activism,1
44366,social demographic,1
44366,nationalism,1
44366,radicalism,1
44366,social class,1
44366,age,1
44366,deprivation,1
44366,sex,1
44098,radicalism,1
44098,recent trend,1
44098,region,1
44098,sex,1
49869,structural social,1
49869,violence endorsement,1
49869,activism,1
49869,anger,1
49869,radicalism,1
49869,acceptance violence,1
49869,identity,1
49869,rationality,1
49869,peace,1
49869,emotion,1
49869,fear,1
49869,deprivation,1
49869,dynamic political,1
49869,disgust,1
49869,mobilization,1
49869,authoritarianism,1
49869,violence contrast,1
49869,political engagement,1
49869,ongoing debate,1
1003,technology,1
1003,threat,1
1003,radicalism,1
1003,main question,1
1003,politics,1
1003,movement new,1
1003,age,1
1003,important part,1
1003,internet,1
1003,social change,1
1003,propaganda,1
27861,past decade,1
27861,activism,1
27861,dogmatism,1
27861,nationalism,1
27861,radicalism,1
27861,conflict,1
27861,deviance,1
27861,feminist scholarship,1
27861,masculinity,1
27861,important contribution,1
27861,armed organization,1
27861,wide political,1
27861,culture,1
27861,family,1
27861,sex,1
27861,violence,1
27861,violence question,1
27861,society,1
41727,violence future,1
41727,organization violent,1
41727,radicalism,1
41727,social cohesion,1
41727,morality,1
41727,non violent,1
41727,western country,1
41727,language,1
41727,violence,1
41727,cognition,1
41727,non violent mean,1
18642,support violence,1
18642,radicalism,1
18642,violence national,1
18642,ideology,1
18642,elites,1
18642,region,1
18642,aggression,1
18642,language,1
18642,elections,1
18642,authoritarianism,1
18642,young adult,1
18642,employment,1
18642,discourse,1
18642,personality support,1
18642,personality,1
3160,radicalism,1
3160,recruitment,1
3160,line inquiry,1
3160,organization violence,1
3160,employment,1
3160,cognition,1
1064,threat,1
1064,islamist,1
1064,radicalism,1
1064,immigration,1
1064,identity,1
1064,security,1
7795,religiosity,1
7795,present day,1
7795,non state,1
7795,radicalism,1
7795,willingness violence,1
7795,state violent,1
7795,ideology,1
7795,conservatism,1
7795,violent social,1
7795,deprivation,1
7795,movement ideological,1
7795,mobilization,1
7795,determination,1
7795,positive attitude,1
35863,threat,1
35863,hate,1
35863,high anti,1
35863,radicalism,1
35863,immigration,1
35863,climate change,1
35863,language,1
35863,many western,1
35863,internet,1
35863,justice,1
35863,criminality,1
35863,society,1
35863,security,1
9434,discrimination,1
9434,past decade,1
9434,dogmatism,1
9434,radicalism,1
9434,prejudice,1
9434,honor,1
9434,emotion,1
9434,elsevi right,1
9434,sadness,1
9434,fear,1
9434,well understand,1
9434,disgust,1
9434,support attack,1
9434,internet,1
9434,society,1
2406,islamist,1
2406,important source,1
2406,radicalism,1
2406,source political,1
2406,great support,1
2406,content social,1
2406,different source,1
2406,policy,1
2406,social political religious,1
2406,psychological reactance,1
2406,norms,1
2406,state,1
7437,technology,1
7437,political social,1
7437,radicalism,1
7437,political belief,1
7437,target attack,1
7437,religious political,1
7437,policy,1
7437,knowledge gap,1
7437,attack religious,1
7437,internet,1
7437,security,1
1020,radicalism,1
1020,community social,1
1020,semi structured,1
1020,social engagement,1
1020,adolescence,1
1020,internet,1
1020,norms,1
1020,social network,1
30487,dogmatism,1
30487,radicalism,1
30487,integration,1
30487,recruitment strategy,1
30487,recruitment,1
30487,member public,1
30487,justice,1
30487,institutions,1
30487,public private,1
30487,member various,1
8401,activism,1
8401,radicalism,1
8401,far left,1
8401,autonomy,1
8401,active passive,1
8401,movement social,1
8401,mobilization,1
8401,internet,1
8401,use social,1
8018,threat,1
8018,radicalism,1
8018,economy,1
8018,first place,1
8018,identity,1
8018,region,1
8018,honor,1
8018,international,1
8018,violence,1
8018,justice,1
8018,determination,1
8018,polarization,1
8018,social political economic,1
8018,security,1
35320,threat,1
35320,radicalism,1
35320,identity,1
35320,great support,1
35320,aggression,1
35320,stress,1
35320,sex,1
35320,male supremacist,1
19067,shame,1
19067,future development,1
19067,iq,1
19067,radicalism,1
19067,development strategy,1
19067,sex,1
415,threat,1
415,high support,1
415,citizen high,1
415,radicalism,1
415,far right,1
415,immigration,1
415,region,1
415,culture,1
415,elections,1
415,employment,1
415,security,1
2811,islamist,1
2811,radicalism,1
2811,elsevi right,1
2811,internet,1
2811,light social,1
2811,dynamic social,1
2811,propaganda,1
2811,social user,1
30233,religiosity,1
30233,relationship strong,1
30233,conventional wisdom,1
30233,radicalism,1
30233,support violent,1
30233,destructive political,1
30233,politics,1
30233,political culture,1
30233,conservatism,1
30233,great support,1
30233,region,1
30233,development violent,1
30233,political organization,1
30233,culture,1
30233,liberalism,1
30233,democracy,1
30233,political support,1
30233,violence,1
30233,justice,1
30233,determination,1
30233,original representative,1
30233,security,1
30233,social exclusion,1
35697,past decade,1
35697,activism,1
35697,radicalism,1
35697,intention violent,1
35697,identity,1
35697,political engagement,1
35697,violence,1
35697,original representative,1
35697,personality,1
35697,insight political,1
48909,white race,1
48909,radicalism,1
48909,public policy,1
48909,far right,1
48909,economy,1
48909,significant right wing,1
48909,policy,1
48909,poverty,1
48909,political public,1
48909,employment,1
48909,sex,1
48909,attack economic,1
48909,justice,1
48909,state,1
48909,political right wing,1
48909,society,1
1405,islamist,1
1405,radicalism,1
1405,identity,1
1405,various way,1
1405,political discussion,1
1405,policy,1
1405,large extent,1
1405,adolescence,1
1405,culture,1
1405,resilience,1
1226,activism,1
1226,important source,1
1226,radicalism,1
1226,identity,1
1226,action support,1
1226,propaganda,1
8406,technology,1
8406,young generation,1
8406,islamist,1
8406,european country,1
8406,radicalism,1
8406,recruitment,1
8406,social networking platform,1
8406,internet,1
8406,attack citizen,1
8406,propaganda,1
8406,use social,1
6985,threat,1
6985,radicalism,1
6985,today world,1
6985,ideology,1
6985,fundamentalism,1
6985,security,1
6985,challenge global,1
6985,effective way,1
6985,social network,1
6985,state,1
6985,society,1
6985,propaganda,1
6985,superiority,1
37690,state capacity,1
37690,justice,1
37690,deprivation,1
37690,state,1
37690,support argument,1
37690,radicalism,1
37690,economy,1
266,threat,1
266,radicalism,1
266,far right,1
266,economy,1
266,competition,1
266,social desirability bias,1
266,immigration,1
266,political economy,1
266,region,1
266,right vote share,1
266,high share,1
266,deprivation,1
266,demographic economic,1
266,support local,1
266,elections,1
266,employment,1
14863,main source,1
14863,radicalism,1
14863,economy,1
14863,effective counter,1
14863,organization different,1
14863,internet,1
14863,security,1
94,threat,1
94,radicalism,1
94,immigration,1
94,right high,1
94,high area,1
94,deprivation,1
94,status,1
94,elections,1
94,party support,1
94,right wing party,1
27703,central political,1
27703,radicalism,1
27703,ideology,1
27703,violence use,1
27703,orientation political,1
27703,african country,1
27703,status,1
27703,democracy,1
27703,norms,1
27703,justice,1
27703,violence scholar,1
27703,society,1
27703,superiority,1
798,radicalism,1
798,early detection,1
798,recruitment strategy,1
798,recruitment,1
798,foreign fighter,1
798,culture,1
798,strategy social,1
798,internet,1
798,social network,1
798,machine learn,1
462,radicalism,1
462,economy,1
462,immigration,1
462,status,1
462,elections,1
462,attitude support,1
462,social network,1
8677,party political,1
8677,radicalism,1
8677,far right,1
8677,politics,1
8677,region,1
8677,right high,1
8677,local politic,1
8677,right voting,1
8677,high area,1
8677,status,1
8677,elections,1
8677,mobilization,1
8677,likely party,1
8677,area social,1
1337,islamist,1
1337,radicalism,1
1337,justification violent,1
1337,identity,1
1337,deprivation,1
1337,cognition,1
1337,empathy,1
36823,radicalism,1
36823,economy,1
36823,suicide,1
36823,recruitment,1
36823,recruitment new,1
36823,justice,1
36823,state,1
36823,propaganda,1
492,radicalism,1
492,economy,1
492,politics,1
492,region,1
492,populism,1
492,segregation,1
492,anxiety,1
492,elections,1
492,norms,1
492,political landscape,1
492,current political,1
371,party important,1
371,activism,1
371,radicalism,1
371,party particular,1
371,politics,1
371,deprivation,1
371,support party,1
371,elections,1
371,recent decade,1
371,superiority,1
8942,citizen political,1
8942,activism,1
8942,citizen anti,1
8942,immigration,1
8942,citizen support,1
8942,populism,1
8942,integration,1
8942,support populist,1
8942,deprivation,1
8942,status,1
8942,attitude support,1
8942,mobilization,1
8942,support cross sectional,1
7954,religiosity,1
7954,islamist,1
7954,fundamentalism,1
7954,sacred values,1
7954,violence violent,1
7954,belief violent,1
7954,justification violence,1
7954,norms,1
7954,justice,1
7954,violence first,1
7954,islamic law,1
49325,radicalism,1
49325,far right,1
49325,politics,1
49325,identity,1
49325,right organisation,1
49325,deprivation,1
49325,party non,1
49325,mobilization,1
49325,right wing,1
49325,internet,1
49325,propaganda,1
38422,activism,1
38422,dogmatism,1
38422,radicalism,1
38422,conflict,1
38422,economy,1
38422,different social,1
38422,ideology,1
38422,state power,1
38422,identity,1
38422,many different,1
38422,social violence,1
38422,adolescence,1
38422,way social,1
38422,deprivation,1
38422,culture,1
38422,authoritarianism,1
38422,institutions,1
38422,social political economic,1
38422,society,1
38422,crisis,1
38422,security,1
22443,competition,1
22443,violence state,1
22443,state violent,1
22443,violent non violent,1
22443,resource mobilization,1
22443,region,1
22443,violence social,1
22443,organization violence,1
22443,deprivation,1
22443,violence lack,1
22443,violence,1
35548,radicalism,1
35548,success failure,1
35548,policy,1
35548,segregation,1
55,past decade,1
55,white race,1
55,nostalgia,1
55,economy,1
55,subjective social,1
55,deprivation,1
55,elections,1
55,original representative,1
55,social political economic,1
55,political spectrum,1
1587,threat,1
1587,activism,1
1587,radicalism,1
1587,identity,1
1587,morality,1
1587,ideology,1
1587,region,1
1587,emotion,1
1587,adolescence,1
1587,culture,1
1587,positive relationship,1
1587,support use,1
1587,social exclusion,1
8608,support economic,1
8608,radicalism,1
8608,far right,1
8608,conflict,1
8608,economy,1
8608,immigration,1
8608,uncertainty,1
8608,region,1
8608,european parliament,1
8608,right vote,1
8608,culture,1
8608,status,1
8608,national european,1
8608,support european,1
8608,elections,1
8608,employment,1
8608,country main,1
8608,justice,1
8608,sub national,1
8608,regional national,1
8608,security,1
547,radicalism,1
547,economy,1
547,immigration,1
547,employment,1
547,crisis,1
7651,fusion,1
7651,neighborhood,1
7651,islamist,1
7651,radicalism,1
7651,identity,1
7651,democracy,1
7651,costly sacrifice,1
7651,social network,1
7651,country large,1
7651,determination,1
18127,western european country,1
18127,far right,1
18127,region,1
18127,elections,1
18127,employment,1
18127,area high,1
18127,school,1
18127,urban,1
18127,regional variation,1
18127,high percentage,1
18127,right wing vote,1
4572,threat,1
4572,internal external,1
4572,islamist,1
4572,domestic political,1
4572,international organization,1
4572,radicalism,1
4572,late s,1
4572,police,1
4572,immigration,1
4572,military force,1
4572,segregation,1
4572,author attention,1
4572,iq,1
4572,right wing,1
4572,country large,1
4572,determination,1
4572,general specific,1
4572,political motivation,1
4572,state,1
4572,society,1
4572,security,1
2685,major political,1
2685,main motivation,1
2685,activism,1
2685,radicalism,1
2685,recent rise,1
2685,economy,1
2685,social force,1
2685,contentious political,1
2685,political world,1
2685,political economic,1
2685,deprivation,1
2685,social unrest,1
2685,much attention,1
2685,conventional political,1
2685,crisis,1
2685,political spectrum,1
7461,ideology violent,1
7461,threat,1
7461,corruption,1
7461,martyrdom,1
7461,islamist,1
7461,radicalism,1
7461,immigration,1
7461,ideology,1
7461,region,1
7461,peace,1
7461,meritocracy,1
7461,vast majority,1
7461,basic human,1
7461,adolescence,1
7461,conflict resolution,1
7461,employment,1
7461,authoritarianism,1
7461,norms,1
7461,state,1
7461,propaganda,1
7461,security,1
2002,radicalism,1
2002,action social,1
2002,diversity,1
2002,policy,1
2002,social media,1
2002,culture,1
2002,internet,1
12265,specific political,1
12265,new right,1
12265,uncertainty,1
12265,right party movement,1
12265,identity,1
12265,honor,1
12265,supply side,1
12265,emotion,1
12265,fear,1
12265,culture,1
12265,political cultural,1
12265,support political,1
12265,employment,1
12265,liberalism,1
12265,discourse,1
12265,democracy,1
12265,minority,1
12265,norms,1
12265,political new,1
12265,security,1
142,support economic,1
142,voter support,1
142,radicalism,1
142,economy,1
142,immigration,1
142,ideology,1
142,traditional gender,1
142,education,1
142,elections,1
142,recent development,1
142,discourse,1
142,sex,1
142,justice,1
142,explanatory power,1
142,vote populist,1
142,gender gap,1
46100,specific right wing,1
46100,radicalism,1
46100,far right,1
46100,gender right wing,1
46100,adolescence,1
46100,gender specific,1
46100,sex,1
46149,fusion,1
46149,youth great,1
46149,threat,1
46149,market economy,1
46149,radicalism,1
46149,far right,1
46149,support right wing,1
46149,competition,1
46149,social psychological,1
46149,immigration,1
46149,rationality,1
46149,aggression,1
46149,hierarchic interest,1
46149,adolescence,1
46149,status,1
46149,west german,1
46149,sex,1
46149,cognition,1
46149,justice,1
46149,german youth,1
46149,east german,1
46149,society,1
46149,superiority,1
19177,threat,1
19177,hate,1
19177,radicalism,1
19177,german state,1
19177,far right,1
19177,emotion,1
19177,fear,1
19177,culture,1
19177,authoritarianism,1
19177,islamophobia,1
19177,cognition,1
19177,east german,1
19177,state,1
19177,criminality,1
19177,actual economic,1
19177,social exclusion,1
210,right organization,1
210,structural political,1
210,radicalism,1
210,far right,1
210,network support,1
210,economy,1
210,politics,1
210,political culture,1
210,party organization,1
210,modern political,1
210,emotion,1
210,adolescence,1
210,support base,1
210,political development,1
210,culture,1
210,elections,1
210,liberalism,1
210,democracy,1
210,right network,1
210,social network,1
210,right political party,1
210,strong social,1
210,post communist,1
210,society,1
613,threat,1
613,side political,1
613,radicalism,1
613,political opportunity,1
613,politics,1
613,european democracy,1
613,policy,1
613,supply side,1
613,mobilization,1
613,party movement,1
613,democracy,1
613,internal supply side,1
613,right political party,1
613,future direction,1
416,threat,1
416,voter support,1
416,radicalism,1
416,far right,1
416,politics,1
416,immigration,1
416,mainstream right wing,1
416,region,1
416,fundamentalism,1
416,party main,1
416,party able,1
416,elections,1
416,mobilization,1
416,right wing party,1
416,liberalism,1
416,right wing mobilization,1
416,minority,1
416,right party different,1
416,state,1
1,european country,1
1,radicalism,1
1,far right,1
1,high right,1
1,politics,1
1,immigration,1
1,far left,1
1,status,1
1,family,1
1,right preference,1
1,poverty,1
1,employment,1
1,sex,1
1,justice,1
1,urban,1
46695,great deal,1
46695,radicalism,1
46695,far right,1
46695,social structure,1
46695,field right wing,1
46695,democracy,1
46695,society,1
48135,radicalism,1
48135,conflict,1
48135,identity,1
48135,different political,1
48135,social cohesion,1
48135,region,1
48135,age,1
48135,social media,1
48135,adolescence,1
48135,participation social,1
48135,altruism,1
48135,family,1
48135,social unrest,1
48135,youth development,1
48135,political engagement,1
48135,sex,1
48135,norms,1
48135,secondary student,1
48135,society,1
288,neighborhood,1
288,right party support,1
288,important support,1
288,radicalism,1
288,politics,1
288,immigration,1
288,region,1
288,diversity,1
288,deprivation,1
288,anxiety,1
288,social different,1
288,different kind,1
288,urban,1
288,regional variation,1
212,many member,1
212,different state,1
