doc_id,term,freq
115,far right,1
49020,radicalism,1
49020,norms,1
49020,social media,1
49020,hate,1
49020,dangerous speech,1
49020,far right,1
6324,mixed methods,1
6324,sex,1
6324,radicalism,1
6324,clinical services,1
6324,quebec,1
226,sex,1
226,gendered personality traits,1
226,radicalism,1
226,far right,1
226,bem's sex role inventory,1
2129,ideology,1
2129,secularization,1
2129,political engagement,1
2129,religiosity,1
8664,right wing populism,1
8664,anomia,1
8664,elections,1
324,social influence,1
324,radicalism,1
324,internet,1
324,identity,1
324,foot in the door,1
430,party preferences,1
430,radicalism,1
430,policy voting,1
1490,pkk,1
1490,islamist,1
1490,radicalism,1
1490,religiosity,1
6087,digital participation,1
6087,radicalism,1
6087,social network,1
6087,internet,1
6087,social media,1
49204,norms,1
49204,internet,1
49204,islamist,1
49204,arab world,1
44098,boko harem,1
44098,sex,1
44098,violence,1
44098,radicalism,1
49869,deprivation,1
49869,radicalism,1
49869,emotion,1
49869,anti extradition law amendment bill movement,1
49869,computational methods,1
1003,internet,1
1003,social media,1
1003,islamist,1
1003,radicalism,1
27861,sex,1
27861,nationalism,1
27861,radicalism,1
18642,violent metaphors,1
18642,violent attitudes,1
18642,trait aggression,1
18642,political incivility,1
3160,recruitment,1
3160,radicalism,1
3160,industrial psychology,1
3160,selection,1
3160,human resource management,1
1064,european muslims,1
1064,radicalism,1
9434,social representations,1
9434,prejudice,1
9434,radicalism,1
9434,emotion,1
2406,islamist,1
2406,radicalism,1
2406,psychological reactance,1
2406,norms,1
2406,need for closure,1
7437,computer hacking,1
7437,radicalism,1
7437,internet,1
7437,criminality,1
7437,hacktivism,1
1020,social media,1
1020,radicalism,1
1020,social network,1
8401,activism,1
8401,radicalism,1
8401,internet,1
8401,far left,1
8401,non participation,1
35320,radicalism,1
35320,retaliation,1
35320,threat,1
35320,aggression,1
35320,identity,1
19067,sex,1
19067,motivations,1
19067,radicalism,1
19067,prejudice,1
19067,internet,1
19067,misperceptions,1
415,immigration,1
415,far right,1
415,perceptions,1
415,radicalism,1
2811,social influence,1
2811,social media,1
2811,computational social sciences,1
2811,radicalism,1
30233,norms,1
30233,radicalism,1
30233,democracy,1
35697,dark triad,1
35697,activism,1
35697,radicalism,1
35697,personality,1
35697,partisanship,1
35697,identity,1
48909,usa,1
48909,radicalism,1
1226,internet,1
1226,propaganda,1
1226,islamist,1
1226,radicalism,1
8406,foreign fighter,1
8406,islamist,1
8406,radicalism,1
6985,measures of counteraction,1
6985,propaganda,1
6985,radicalism,1
6985,internet,1
6985,security,1
37690,state,1
37690,deprivation,1
37690,radicalism,1
37690,roots,1
37690,politics,1
266,radicalism,1
266,competition,1
266,political behaviour,1
266,european politics,1
266,local context,1
14863,organizations,1
14863,violence,1
14863,radicalism,1
94,deprivation,1
94,radicalism,1
94,prejudice,1
94,elections,1
94,competition,1
94,threat,1
94,far right,1
27703,radicalism,1
27703,ideology,1
27703,superiority,1
27703,aggression,1
27703,autocracy,1
27703,open materials,1
798,social media,1
798,foreign fighter,1
798,social network,1
798,semantic processing,1
462,immigration,1
462,status,1
462,radicalism,1
462,prejudice,1
462,culture,1
8677,far right party,1
8677,campaign effects,1
8677,elections,1
36823,recruitment,1
36823,preemption,1
36823,radicalism,1
36823,backlash,1
36823,game theory,1
36823,mobilization,1
492,social media,1
492,local newspapers,1
492,radicalism,1
492,machine learning algorithm,1
371,ukip,1
371,radicalism,1
371,party activism,1
371,populism,1
371,party member survey,1
371,far right,1
8942,immigration,1
8942,deprivation,1
8942,economy,1
8942,satisfaction,1
8942,far right,1
8942,right wing populism,1
8942,social movements,1
7954,fundamentalism,1
7954,sacred values,1
7954,islamist,1
7954,islamic law,1
7954,ideology,1
7954,religiosity,1
49325,far right,1
49325,websites content analysis,1
49325,radicalism,1
49325,icts,1
38422,norms,1
38422,radicalism,1
38422,activism,1
38422,democracy,1
22443,organizational dynamics,1
22443,outbidding,1
22443,ethnic violence,1
35548,radicalism,1
35548,terra lliure,1
55,immigration,1
55,status,1
55,political behavior,1
55,working class,1
55,race,1
55,radicalism,1
55,elections,1
55,justice,1
55,far right,1
1587,youth studies,1
1587,social movements,1
1587,hong kong studies,1
8608,immigration,1
8608,elections,1
8608,employment,1
8608,meso level,1
8608,far right,1
547,far right,1
547,radicalism,1
547,employment,1
18127,regional variation,1
18127,far right,1
18127,elections,1
4572,immigration,1
4572,mafia,1
4572,islamist,1
4572,radicalism,1
4572,red brigades,1
4572,segregation,1
4572,security,1
2685,economy,1
2685,activism,1
2685,crisis,1
2685,radicalism,1
7461,immigration,1
7461,islamist,1
7461,radicalism,1
7461,ideology,1
7461,madrassas,1
7461,conflict resolution,1
7461,globalization,1
7461,moderate islam,1
7461,sharia law,1
7461,martyrdom,1
7461,push and pull forces,1
7461,security,1
12265,immigration,1
12265,emotion,1
12265,fear,1
12265,religiosity,1
12265,right wing populism,1
142,elections,1
142,radicalism,1
142,gender differences,1
19177,islamophobia,1
19177,prejudices,1
19177,prejudice,1
613,immigration,1
613,radicalism,1
613,populism,1
613,far right,1
613,social movements,1
416,radicalism,1
416,elections,1
416,minority,1
416,geographically weighted regression,1
416,roma people,1
1,anxiety,1
1,european politics,1
1,radicalism,1
1,far left,1
48135,political engagement,1
48135,adolescence,1
48135,violence,1
288,political behaviour,1
288,radicalism,1
288,elections,1
212,radicalism,1
212,social change,1
212,settlers,1
212,west bank,1
212,system justification,1
398,welfare state preferences,1
398,elections,1
398,redistribution,1
398,employment,1
398,populism,1
18253,anarchism,1
18253,far right,1
18253,international co operation,1
18253,radicalism,1
18358,radicalism,1
18358,elections,1
18358,public services,1
18358,urban,1
18358,regional economics,1
18358,populism,1
18358,political economics,1
18358,far right,1
18220,deprivation,1
18220,subjective disadvantage,1
18220,populism,1
2010,disinhibition,1
2010,boldness,1
2010,meanness,1
2010,radicalism,1
3397,radicalism,1
3397,cognition,1
3397,world politics,1
3397,superiority,1
3397,religiosity,1
461,immigration,1
461,political representation,1
461,prejudice,1
461,over time,1
22124,deprivation,1
22124,radicalism,1
22124,activism,1
22124,threat,1
22124,system justification,1
18685,far right,1
18685,authoritarianism,1
18685,culture,1
18685,elections,1
578,radicalism,1
578,activism,1
578,social exclusion,1
578,social cohesion,1
578,integration,1
578,trust,1
578,identity,1
43960,immigration,1
43960,far right,1
43960,populism,1
33632,far right,1
225,far right,1
225,skepticism,1
225,radicalism,1
225,elections,1
332,immigration,1
332,multilevel,1
332,radicalism,1
332,political culture,1
62,far right,1
62,politics,1
62,radicalism,1
62,blurring,1
27581,far right,1
27581,economy,1
27581,far left,1
27581,employment,1
28038,elections,1
28038,elites,1
28038,far right,1
28038,identity,1
363,radicalism,1
363,norms,1
363,redistribution,1
363,politics,1
363,employment,1
363,far right,1
36114,activism,1
36114,politics,1
36114,movement parties,1
36114,far right,1
36114,social movements,1
18204,sex,1
18204,identity,1
18204,politics,1
43429,euroscepticism,1
43429,radicalism,1
43429,prejudice,1
43429,france's national front,1
43429,populism,1
43429,far right parties in western europe,1
43429,justice,1
43429,sweden democrats,1
43429,alternative for germany,1
27796,voters,1
27796,far right,1
27796,immigration,1
35966,immigration,1
35966,economy,1
35966,territorial concentration,1
35966,out group size,1
35966,far right,1
50054,social media,1
50054,crisis,1
50054,toxic communication,1
50054,far right,1
50054,mobilization,1
50260,internet,1
50260,aggression,1
50260,deprivation,1
50260,emotion,1
372,political engagement,1
372,nationalism,1
372,adolescence,1
372,far right,1
372,political culture,1
44576,superiority,1
44576,intergroup relations,1
44576,radicalism,1
44576,identity,1
30733,economy,1
30733,radicalism,1
30733,democracy,1
30733,crisis,1
30733,far right parties,1
30733,far right,1
24809,immigration,1
24809,status,1
24809,economy,1
24809,elections,1
24809,golden dawn,1
24809,justice,1
24809,far right,1
228,deprivation,1
228,radicalism,1
228,social status,1
228,social decline,1
228,justice,1
228,far right,1
43564,hope,1
43564,ideology,1
43564,radicalism,1
43361,competition,1
43361,far right,1
43361,authoritarianism,1
43361,elections,1
8674,immigration,1
8674,working class,1
8674,radicalism,1
8674,elections,1
8674,electorate,1
8674,far right,1
50597,radicalism,1
50597,emotion,1
50597,anxiety,1
50597,hate,1
50597,fear,1
50597,victimhood,1
1006,deprivation,1
1006,islamist,1
1006,radicalism,1
1006,religiosity,1
1510,radicalism,1
1357,radicalism,1
1357,non violence,1
1357,escalation,1
1357,group process,1
1357,violence,1
49825,conflict,1
49825,deprivation,1
49825,activism,1
49825,radicalism,1
49825,social exclusion,1
79,immigration,1
79,euroscepticism,1
79,nationalism,1
79,radicalism,1
79,far right,1
43820,cognition,1
43820,identity,1
43820,violent behavioral intentions,1
43820,radicalism,1
2822,islamist,1
2822,radicalism,1
2822,state abuses,1
8901,status,1
8901,economy,1
8901,elections,1
8901,poverty,1
8901,populism,1
8901,stress,1
1801,islamophobia,1
1801,radicalism,1
1801,minority,1
1801,threat,1
1801,society,1
1801,conspiracy,1
47749,radicalism,1
47749,criminality,1
47749,social ecology,1
47749,youth violence,1
47749,children,1
47835,justice,1
47835,conflict,1
47835,activism,1
47835,radicalism,1
47976,deprivation,1
47976,activism,1
47976,radicalism,1
47976,social exclusion,1
47976,opportunity structures,1
47976,justice,1
28060,immigration,1
28060,far right,1
28060,populism,1
28060,religiosity,1
50543,activism,1
50543,criminality,1
50543,radicalism,1
50543,lonestar project,1
519,deprivation,1
519,radicalism,1
519,elections,1
519,norms,1
519,social exclusion,1
519,and voting behavior,1
519,social cohesion,1
934,criminality,1
934,radicalism,1
934,genesis,1
43640,italy and germany,1
43640,far right,1
43640,social movements,1
43640,populism,1
1840,arab spring,1
1840,islamist,1
1840,radicalism,1
1840,mena,1
27655,supply side,1
27655,far right,1
27655,populism,1
27655,radicalism,1
49643,sociology of violence,1
49643,radicalism,1
18225,far right,1
18225,demand side theories,1
18225,supply side theories,1
18225,case studies,1
4880,methodological patterns,1
4880,radicalism,1
4880,social philosophy,1
15884,radicalism,1
15884,ideology,1
15884,motives,1
15884,identity,1
15884,religiosity,1
15884,security,1
49134,identity,1
49134,activism,1
49134,radicalism,1
141,radicalism,1
141,elections,1
141,vox,1
141,far right,1
141,andalusia,1
1500,political engagement,1
1500,activism,1
1500,radicalism,1
1500,norms,1
1500,adolescence,1
1500,tertiary students,1
50566,protective elements,1
50566,internet,1
50566,radicalism,1
50566,interactions,1
4770,deprivation,1
4770,political engagement,1
4770,radicalism,1
4770,right wing politics,1
4770,social movements,1
4770,muslim youth,1
49323,conflict,1
49323,radicalism,1
49323,revolution rebellion,1
49323,security,1
49323,social movements,1
1779,immigration,1
1779,islamist,1
1779,radicalism,1
666,self image,1
666,mental health,1
666,radicalism,1
666,conscious,1
15473,homicide,1
15473,conflict,1
15473,hate,1
15473,integration,1
15473,ethnologue,1
14006,foreign fighter,1
14006,individual disengagement,1
14006,islamist,1
4497,martyrdom,1
4497,suicide,1
4497,radicalism,1
4497,motivation,1
18597,elections,1
18597,radicalism,1
18597,emotion,1
711,nationalism,1
711,radicalism,1
711,culture,1
711,discursive consciousness,1
711,religiosity,1
989,querdenken,1
989,activism,1
989,radicalism,1
989,social media,1
989,crisis,1
989,fringe platforms,1
989,conspiracy,1
989,far right,1
26603,sacred texts,1
26603,god's purpose,1
26603,interpretation,1
26603,violence,1
26603,modern world,1
26603,religions,1
78,deprivation,1
78,radicalism,1
78,nationaldemokratische partei deutschlands,1
78,party ban,1
78,far right,1
1627,social media,1
1627,radicalism,1
27407,islamist,1
27407,west africa,1
8059,influence tactics,1
8059,radicalism,1
8059,language,1
30362,coexistence,1
30362,radicalism,1
30362,religiosity,1
30362,development,1
30362,peace,1
954,education,1
954,progressive pedagogies,1
954,radicalism,1
954,prevent,1
954,security,1
20633,social media,1
20633,radicalism,1
8038,ideology,1
8038,radicalism,1
8038,language,1
8038,forensic research,1
36044,physical aggression,1
36044,radicalism,1
36044,ptsd,1
36044,genes,1
43342,threat,1
43342,islamist,1
43342,radicalism,1
43342,ethnic persecution,1
784,immigration,1
784,security,1
784,radicalism,1
17216,globalization,1
17216,nexus,1
17216,radicalism,1
2346,vorurteile,1
2346,politische kultur,1
2346,identitat,1
2346,religiosity,1
38292,islamist,1
38292,radicalism,1
38292,dhkp/c,1
39973,far right,1
39973,racism,1
39973,trust,1
34990,norms,1
34990,cognition,1
34990,structuring objectives,1
34990,radicalism,1
43669,justice,1
43669,conflict,1
43669,support for violence,1
43669,radicalism,1
17118,justice,1
17118,feminist perspectives on violence,1
17118,far right,1
11101,norms,1
11101,outgroup violence,1
11101,war weariness,1
11101,radicalism,1
32433,group process,1
32433,radicalism,1
18268,immigration,1
18268,abstention,1
18268,radicalism,1
18268,elections,1
18268,democracy,1
18268,far right,1
39156,conflict,1
39156,determination,1
39156,radicalism,1
36755,anticipation,1
36755,network engineering process,1
36096,social network,1
36096,cognition,1
36096,polarization,1
36096,schemas,1
36096,ideology,1
36096,identity,1
404,justice,1
404,identity,1
404,radicalism,1
404,elections,1
7865,criminality,1
7865,motivations,1
7865,radicalism,1
7865,rationality,1
28540,propaganda,1
28540,radicalism,1
28540,mortality salience,1
28540,persuasion,1
28540,altruism,1
28540,far right,1
18411,right wing,1
18411,religious change,1
18411,threat,1
18411,secularization,1
18411,identity,1
21441,foreign direct investment,1
21441,radicalism,1
21441,employment,1
21441,military expenditure,1
807,radicalism,1
35778,polarization,1
35778,radicalism,1
35778,heterogeneous populations,1
19373,sex,1
19373,radicalism,1
39257,threat,1
39257,radicalism,1
39257,casualty rates,1
19,elections,1
19,far right,1
19,radicalism,1
19,far left,1
12092,experiments,1
12092,radicalism,1
12092,religiosity,1
634,islamist,1
634,radicalism,1
634,strategy,1
634,scenario,1
634,urban,1
14533,conflict,1
14533,radicalism,1
14533,ideology,1
14533,justice,1
14533,altruism,1
14533,social comparison,1
45742,historical interpretation,1
45742,radicalism,1
45742,culture,1
45742,globalization,1
45742,system justification,1
34096,economy,1
34096,minority,1
34096,discrimination,1
34096,radicalism,1
24046,conflict,1
24046,radicalism,1
24046,democracy,1
24046,minority,1
24046,discrimination,1
24046,state strength,1
24003,deprivation,1
24003,economy,1
24003,radicalism,1
24003,social exclusion,1
24003,discrimination,1
14694,threat,1
14694,far right,1
14694,demographic shift,1
14694,radicalism,1
26557,deprivation,1
26557,radicalism,1
26557,economy,1
26557,social exclusion,1
26557,discrimination,1
26557,political constraints,1
31910,threat,1
31910,prejudice,1
31910,right wing attitudes,1
31910,society,1
6709,immigration,1
6709,islamophobia,1
6709,radicalism,1
6709,anti communist,1
6709,far right,1
6709,rapoport's wave theory,1
33319,status,1
33319,economy,1
33319,radicalism,1
11482,sex,1
11482,nationalism,1
11482,radicalism,1
11482,social media,1
11482,culture,1
11482,metapolitics,1
11482,far right,1
11482,white race,1
5980,preference falsification,1
5980,radicalism,1
33593,development,1
33593,radicalism,1
33593,opportunity costs of violence,1
269,sex,1
269,polarization,1
269,social media,1
269,radicalism,1
258,far right,1
258,minority,1
258,radicalism,1
49745,sex,1
49745,male supremacist,1
49745,radicalism,1
49745,ideology,1
49745,women's rights,1
527,radicalism,1
527,polarization,1
527,adolescence,1
527,participation,1
527,far right,1
48564,conflict,1
48564,group size,1
48564,radicalism,1
25664,radicalism,1
25664,internet,1
25664,hate,1
25664,victimization,1
25664,flocking and feathering,1
25664,routine activities theory,1
3614,sex,1
3614,social media,1
3614,radicalism,1
3614,internet,1
3366,technology,1
3366,social network,1
3366,internet,1
3366,electronic,1
3366,criminality,1
8603,public health,1
8603,islamophobia,1
8603,radicalism,1
8603,crisis,1
8603,far right,1
49150,norms,1
49150,kurdish issue,1
49150,autonomy,1
49150,secession,1
49150,religiosity,1
49150,justice,1
2695,conflict,1
2695,kurds,1
2695,democracy,1
1345,radicalism,1
1345,religiosity,1
6326,sex,1
6326,islamist,1
6326,radicalism,1
6326,adolescence,1
6326,poverty,1
14846,radicalism,1
14846,diversity,1
14846,contact,1
14846,sports,1
14846,color blindness,1
3621,authoritarianism,1
3621,radicalism,1
3621,ideology,1
3621,personality,1
3621,violence,1
49577,callousness,1
49577,aggression,1
49577,adolescence,1
49577,violence exposure,1
12116,conflict,1
12116,radicalism,1
12116,catalonia,1
12116,secession,1
12116,territorial policy,1
19037,race,1
19037,radicalism,1
19037,superiority,1
19037,identity,1
19037,far right,1
19037,white race,1
7053,patriotism,1
7053,otherisation,1
7053,islamophobia,1
7053,nationalism,1
7053,radicalism,1
7053,identity,1
7053,far right,1
5799,security,1
5799,islamist,1
5799,radicalism,1
8560,far right,1
8560,great recession,1
8560,political cleavages,1
18673,immigration,1
18673,sex,1
18673,far right,1
18673,rightist feminism,1
150,radicalism,1
150,elections,1
150,vox,1
150,andalucia,1
150,far right,1
352,nationalism,1
352,radicalism,1
352,femininity,1
352,prejudice,1
352,populism,1
352,masculinity,1
352,far right,1
352,gender attitudes,1
49590,ethnicity,1
49590,radicalism,1
36844,deprivation,1
36844,radicalism,1
36844,palestinian,1
36844,west bank,1
36844,adolescence,1
36844,employment,1
49591,conflict,1
49591,mental health,1
49591,morality,1
28006,threat,1
28006,intergroup contact,1
28006,political engagement,1
28006,activism,1
1243,networks,1
1243,islamist,1
1243,radicalism,1
1243,tie formation,1
24157,religion and politics,1
24157,conflict,1
24157,conflict processes,1
18833,mass murderers,1
18833,rampage attacks,1
18833,radicalism,1
18833,school shooters,1
18833,mass violence,1
18833,superiority,1
18833,masculinity,1
18833,white race,1
41961,authoritarianism,1
41961,radicalism,1
41961,power and status differences,1
41961,superiority,1
41961,aggression,1
43431,threat,1
43431,conflict,1
43431,collective trauma,1
27554,social aggression,1
27554,attitudes towards violence,1
27554,aggression,1
27554,radicalism,1
12431,racial cues,1
12431,white race,1
12431,radicalism,1
12431,identity,1
12431,mobilization,1
23364,norms,1
23364,political attitudes,1
23364,democracy,1
23364,religiosity,1
8157,homophobia,1
8157,nationalism,1
8157,lgtbq+,1
8157,populism,1
8157,far right,1
1918,education,1
1918,radicalism,1
1918,software,1
1918,social sustainability,1
1918,digitalization,1
3700,conflict,1
3700,paramilitary units,1
3700,foreign fighter,1
3700,ideology,1
3700,threat,1
3700,segregation,1
3700,motivation,1
40056,poverty,1
40056,radicalism,1
40056,democracy,1
1445,public health,1
1445,radicalism,1
1445,depression,1
1445,discrimination,1
1445,mental health,1
1445,pediatrics,1
1445,health policy,1
790,education,1
790,wellbeing,1
790,satisfaction,1
790,prevention programmes,1
790,resilience,1
790,violence,1
14074,indonesian,1
14074,islamist,1
14074,political opportunity,1
14074,religiosity,1
14074,mobilization,1
50143,nationalism,1
50143,islamist,1
50143,violence,1
50143,zanzibar,1
672,islamist,1
672,milieu,1
672,radicalism,1
672,neighborhood,1
672,emergence,1
35846,immigration,1
35846,civil organizations,1
35846,discrimination,1
35846,racism,1
35846,far right,1
7603,radicalism,1
7603,poverty,1
7603,resilience,1
7603,justice,1
7603,policy reforms,1
2299,political system,1
2299,radicalism,1
2299,power distance,1
2299,dependency,1
2299,counterdependency,1
2299,system justification,1
50507,justice,1
50507,radicalism,1
50507,norms,1
49716,dark triad,1
49716,radicalism,1
27902,immigration,1
27902,crisis,1
27902,threat,1
27902,shock events,1
27902,far right,1
49437,countermessages,1
49437,radicalism,1
49437,passion,1
49437,reactance,1
27628,radicalism,1
27628,elites,1
27628,religiosity,1
27628,justice,1
27628,perceptions,1
36069,social exclusion,1
36069,deprivation,1
36069,radicalism,1
36069,passion,1
49702,ideology,1
49702,radicalism,1
49702,passion,1
1522,political attitudes,1
1522,conflict,1
1522,nationalism,1
1522,radicalism,1
1522,agent based simulation,1
1522,political actors,1
165,immigration,1
165,far right,1
165,radicalism,1
165,multi level model,1
6026,psychological dimensions,1
6026,superiority,1
6026,islamist,1
6026,radicalism,1
19065,displacement,1
19065,radicalism,1
19065,neighborhood,1
19065,social exclusion,1
19065,politics,1
19065,poverty,1
19065,justice,1
19065,gentrification,1
19065,urban,1
19065,far right,1
18093,goal systems,1
18093,alternative means,1
18093,radicalism,1
18093,means instrumentality,1
12869,threat,1
12869,ideology,1
12869,intolerance,1
12869,ideological asymmetry,1
311,far right,1
311,hate,1
311,radicalism,1
311,crisis,1
400,immigration,1
400,political engagement,1
400,radicalism,1
400,elections,1
400,political geography,1
400,social cohesion,1
400,left behind places,1
2644,sentiment,1
2644,islamist,1
2644,radicalism,1
2644,emotion,1
2644,internet,1
2644,social media,1
2644,crisis,1
15865,far right,1
15865,social media,1
15865,radicalism,1
15865,populism,1
7033,sex,1
7033,islamist,1
7033,radicalism,1
34210,murder suicide,1
34210,rampage shooters,1
34210,radicalism,1
34210,school shooters,1
4262,radicalism,1
4262,emotion,1
4262,prejudice,1
4262,hate,1
4262,right wing,1
4262,populism,1
4262,far right,1
4262,social movements,1
561,immigration,1
561,right populist party,1
561,integration,1
561,elections,1
43703,islamist,1
43703,radicalism,1
43703,discourse,1
43703,secularism,1
43703,social movements,1
7962,homicide,1
7962,lone actor,1
7962,radicalism,1
7962,loners,1
2214,radicalism,1
700,us china relations,1
700,radicalism,1
700,crisis,1
700,conspiracy,1
18444,deprivation,1
18444,radicalism,1
18444,ptsd,1
18444,depression,1
18444,domestic violence,1
43851,justice,1
43851,sex,1
43851,radicalism,1
2827,development,1
2827,east africa,1
2827,radicalism,1
1839,deprivation,1
1839,radicalism,1
1839,integration,1
1839,community strategies,1
1839,vulnerable groups,1
673,mental health,1
673,radicalism,1
7874,corruption,1
7874,adolescence,1
7874,radicalism,1
47213,homicide,1
47213,mass murderer,1
47213,radicalism,1
47213,suicide,1
47213,mass murder,1
47213,infanticide,1
1664,mental health,1
1664,identity,1
1664,radicalism,1
1664,discrimination,1
6370,polarization,1
6370,social media,1
6370,radicalism,1
1646,future orientation,1
1646,gender differences,1
1646,radicalism,1
35555,polarization,1
35555,radicalism,1
35555,emotion,1
1291,immigration,1
1291,sex,1
1291,social media,1
1291,radicalism,1
217,norms,1
217,vote choice,1
217,radicalism,1
217,religiosity,1
11866,body mapping,1
11866,sex,1
11866,male supremacist,1
11866,radicalism,1
11866,visual methods,1
11866,arts,1
11866,violence,1
7379,excuse,1
7379,nastiness,1
7379,conservatism,1
7379,radicalism,1
7379,satisfaction,1
48337,norms,1
48337,organizational behavior,1
48337,social cohesion,1
48337,radicalism,1
18257,population pressure,1
18257,conflict,1
18257,resource scarcity,1
18257,youth bulges,1
2078,norms,1
2078,internet,1
2078,cognition,1
2078,radicalism,1
13822,social exclusion,1
13822,deprivation,1
13822,radicalism,1
3327,conflict,1
3327,bounded confidence,1
3327,radicalism,1
3327,social change,1
256,nordic countries,1
256,sex,1
256,immigration,1
256,radicalism,1
256,elections,1
256,gender gap,1
4274,nonviolent,1
4274,violent,1
4274,longitudinal data,1
4274,radicalism,1
35519,sex,1
35519,masculinity,1
35519,radicalism,1
35519,honor,1
16407,microdynamics,1
16407,activism,1
16407,radicalism,1
16407,provocation,1
16407,violence against civilians,1
192,european party politics,1
192,sex,1
192,radicalism,1
192,politics,1
192,far right,1
48448,segregation,1
48448,geography,1
48448,radicalism,1
48448,islamist,1
1660,dysthymia,1
1660,radicalism,1
1660,depression,1
1660,violence,1
1660,psychometrics,1
295,vote choice,1
295,radicalism,1
295,centre right,1
295,far right,1
295,party strategies,1
2716,deprivation,1
2716,risk perception,1
2716,resistance and collective action,1
2716,radicalism,1
2716,mobilization,1
19008,activism,1
19008,spradley,1
19008,radicalism,1
1222,radicalism,1
1222,right wing populism,1
1222,prejudices,1
1222,far right,1
1222,violence,1
49886,education,1
49886,youth bulge,1
49886,criminality,1
49886,employment,1
778,stylometric signatures of personality,1
778,radicalism,1
778,internet,1
778,justice,1
778,machine learning algorithms for text classification,1
778,critical slowing down near tipping points,1
2855,qualitative methods,1
2855,adolescence,1
2855,religiosity,1
2855,violence,1
2855,positive youth development,1
1247,internet,1
1247,propaganda,1
1247,radicalism,1
9964,justice,1
9964,clinical services,1
9964,autism,1
9964,radicalism,1
8213,internet,1
8213,social media,1
8213,radicalism,1
8213,elections,1
19660,sex,1
19660,motivations,1
19660,agency,1
19660,radicalism,1
1191,psychosocial interventions,1
1191,clinical evaluation,1
1191,radicalism,1
3650,internet,1
3650,propaganda,1
3650,islamist,1
3650,radicalism,1
297,immigration,1
297,sex,1
297,islamophobia,1
297,radicalism,1
297,family policies,1
35512,justice,1
35512,globalization,1
35512,polarization,1
35512,economy,1
432,radicalism,1
432,elections,1
432,politics,1
432,gender gap,1
432,far right,1
36020,politics,1
36020,polarization,1
36020,ideology,1
36020,youth voting,1
49537,radicalism,1
49537,populism,1
49537,far left,1
49537,democracy,1
75,regional development,1
75,radicalism,1
75,integration,1
49138,safeguarding,1
49138,radicalism,1
49138,preventative psychology,1
766,orientalism,1
766,radicalism,1
766,social network,1
8656,immigration,1
8656,radicalism,1
8656,politics,1
8656,employment,1
8656,far right,1
1208,immigration,1
1208,deprivation,1
1208,workers movement,1
1208,radicalism,1
50492,immigration,1
50492,sex,1
50492,radicalism,1
50492,prejudice,1
50492,process tracing,1
6101,immigration,1
6101,far left,1
6101,rights,1
6101,mobilization,1
6101,social movements,1
23604,islamist,1
23604,poverty,1
23604,employment,1
23604,radicalism,1
454,immigration,1
454,iq,1
454,radicalism,1
454,prejudice,1
454,social exclusion,1
454,discrimination,1
454,threat,1
454,identity,1
36348,education,1
36348,cognition,1
36348,radicalism,1
36348,religiosity,1
829,education,1
829,violence,1
829,radicalism,1
585,radicalism,1
585,prejudice,1
585,egohoods,1
585,segregation,1
585,far right,1
585,ethnic concentration,1
8,economy,1
8,working class vote,1
8,radicalism,1
8,elections,1
8,far left,1
8,security,1
8,far right,1
2442,social media,1
2442,radicalism,1
4112,justice,1
4112,foreign fighter,1
4112,minority,1
4112,discrimination,1
696,public health,1
696,radicalism,1
25,far left,1
25,cleavages,1
25,radicalism,1
25,issue trade offs,1
47915,minority,1
47915,discrimination,1
47915,radicalism,1
27909,state,1
27909,immigration,1
27909,economy,1
27909,crisis,1
27909,far right parties,1
27909,european parliament,1
27909,institutions,1
128,culture,1
128,radicalism,1
299,the swiss peoples' party,1
299,far right,1
299,radicalism,1
299,local structural determinants,1
571,radicalism,1
571,elections,1
571,swiss people's party,1
571,far right,1
571,local cohesion,1
50405,radicalism,1
50405,activism,1
50405,local and global,1
50405,montreal,1
50405,identity,1
6423,islamist,1
6423,radicalism,1
6423,morality,1
3094,immigration,1
3094,social cohesion,1
3094,violence,1
3094,discrimination,1
8345,islamist,1
8345,radicalism,1
8345,cognition,1
8345,criminality,1
8345,justice,1
14884,internet,1
14884,radicalism,1
14884,school based prevention,1
36433,radicalism,1
36433,prejudice,1
36433,anti semitism,1
36433,scenes,1
36433,racism,1
36433,violence,1
8637,immigration,1
8637,radicalism,1
8637,elections,1
8637,employment,1
8637,geographically weighted regression,1
8637,threat,1
8637,npd,1
25732,economy,1
25732,radicalism,1
25732,unit root test,1
3576,drivers,1
3576,radicalism,1
3576,south eastern europe,1
6427,co offending,1
6427,criminality,1
6427,radicalism,1
6427,lone actor,1
1169,radicalism,1
1169,sexism,1
1169,social media,1
1169,nonlinear dynamical systems theory,1
1169,emergent patterns,1
1169,multimodal,1
48784,immigration,1
48784,activism,1
48784,ptsd,1
48784,radicalism,1
48835,morality,1
48835,social change,1
48835,mental health,1
48835,adversity,1
48835,violence,1
36,emotion,1
36,environmentalism,1
36,activism,1
36,passion,1
34856,internet,1
34856,radicalism,1
34856,discourse,1
2329,radicalism,1
2329,language,1
2329,internet,1
2329,social media,1
2329,security,1
5231,political philosophy,1
5231,radicalism,1
5231,social change,1
5231,contemporary politics,1
5231,far left,1
5231,group process,1
1562,organizations,1
1562,recruitment,1
1562,propaganda,1
1562,radicalism,1
1562,internet,1
1562,hate,1
1562,blogs,1
20709,internet,1
20709,identity,1
20709,emotion,1
12315,race science,1
12315,sex,1
12315,male supremacist,1
